miRNA	target	score
hsa-miR-136-5p	C2CD2	1
hsa-miR-136-5p	BTF3L4	1
hsa-miR-136-5p	GNAS	1
hsa-miR-136-5p	ZNF148	1
hsa-miR-136-5p	RAC1	1
hsa-miR-136-5p	SMIM21	1
hsa-miR-136-5p	SOX9	1
hsa-miR-136-5p	LUZP6	1
hsa-miR-136-5p	CENPN	1
hsa-miR-138-1-3p	PEX5L	1
hsa-miR-138-1-3p	TAOK1	1
hsa-miR-138-1-3p	RBM41	1
hsa-miR-138-1-3p	LPXN	1
hsa-miR-138-1-3p	PCP4L1	1
hsa-miR-138-1-3p	NUFIP2	1
hsa-miR-138-1-3p	SHISA2	1
hsa-miR-138-1-3p	TIPRL	1
hsa-miR-138-1-3p	AS3MT	1
hsa-miR-138-1-3p	CCND2	1
hsa-miR-138-1-3p	SPRED1	1
hsa-miR-138-1-3p	BBS5	1
hsa-miR-138-2-3p	NIN	1
hsa-miR-138-2-3p	RBM41	1
hsa-miR-138-2-3p	NUFIP2	1
hsa-miR-138-2-3p	GLIS3	1
hsa-miR-138-2-3p	SPPL2A	1
hsa-miR-138-2-3p	TENM3	1
hsa-miR-138-2-3p	ANKRD42	1
hsa-miR-138-2-3p	STAT3	1
hsa-miR-138-2-3p	KIAA1549L	1
hsa-miR-138-2-3p	EIF5A2	1
hsa-miR-138-2-3p	ASH1L	1
hsa-miR-138-2-3p	TOR1AIP2	1
hsa-miR-138-2-3p	SPOPL	1
hsa-miR-138-2-3p	ZFHX3	1
hsa-miR-138-2-3p	SCOC	1
hsa-miR-138-2-3p	LSM8	1
hsa-miR-138-2-3p	DPY19L4	1
hsa-miR-138-2-3p	RNF217	1
hsa-miR-138-2-3p	TMEM127	1
hsa-miR-138-2-3p	REST	1
hsa-miR-138-2-3p	RPS6KB1	1
hsa-miR-138-2-3p	PPM1L	1
hsa-miR-138-5p	BCL11A	1
hsa-miR-138-5p	CD274	1
hsa-miR-138-5p	TP53INP2	1
hsa-miR-138-5p	VIM	1
hsa-miR-138-5p	GNAI2	1
hsa-miR-138-5p	SIRT1	1
hsa-miR-138-5p	AGO1	1
hsa-miR-138-5p	EIF4EBP1	1
hsa-miR-138-5p	RMND5A	1
hsa-miR-138-5p	MAP3K11	1
hsa-miR-138-5p	ROCK2	1
hsa-miR-138-5p	HIF1A	1
hsa-miR-138-5p	PLEKHG4B	1
hsa-miR-138-5p	SENP1	1
hsa-miR-138-5p	KDM5C	1
hsa-miR-138-5p	ZEB2	1
hsa-miR-138-5p	DMKN	1
hsa-miR-138-5p	DNAJB6	1
hsa-miR-138-5p	CASP3	1
hsa-miR-138-5p	IGLON5	1
hsa-miR-138-5p	ARHGEF3	1
hsa-miR-138-5p	NEUROD1	1
hsa-miR-138-5p	YPEL4	1
hsa-miR-138-5p	MAP2K7	1
hsa-miR-138-5p	CCAR2	1
hsa-miR-138-5p	RARA	1
hsa-miR-138-5p	FOSL1	1
hsa-miR-138-5p	DEK	1
hsa-miR-138-5p	CSRP2	1
hsa-miR-138-5p	RHOC	1
hsa-miR-138-5p	ZNF607	1
hsa-miR-138-5p	EZH2	1
hsa-miR-138-5p	CASTOR2	1
hsa-miR-138-5p	SOX4	1
hsa-miR-138-5p	TRAM1	1
hsa-miR-138-5p	CDK6	1
hsa-miR-138-5p	SEMA4C	1
hsa-miR-138-5p	FOXC1	1
hsa-miR-138-5p	ARHGAP42	1
hsa-miR-138-5p	IGF2BP1	1
hsa-miR-138-5p	ADGRA2	1
hsa-miR-138-5p	EID1	1
hsa-miR-138-5p	ZMYND11	1
hsa-miR-138-5p	MXD1	1
hsa-miR-138-5p	FERMT2	1
hsa-miR-138-5p	CCND3	1
hsa-miR-138-5p	PLXNB2	1
hsa-miR-138-5p	RPA1	1
hsa-miR-138-5p	RELN	1
hsa-miR-138-5p	PTK2	1
hsa-miR-138-5p	C7orf33	1
hsa-miR-138-5p	SOX9	1
hsa-miR-138-5p	PPM1L	1
hsa-miR-138-5p	UBE2V1	1
hsa-miR-139-3p	ELAVL1	1
hsa-miR-139-3p	MIEF1	1
hsa-miR-139-3p	BCL6	1
hsa-miR-139-3p	NOB1	1
hsa-miR-139-3p	FN3K	1
hsa-miR-139-3p	CCDC71L	1
hsa-miR-139-3p	BAZ2B	1
hsa-miR-139-3p	VWA1	1
hsa-miR-139-3p	PLP1	1
hsa-miR-139-3p	UBE2G1	1
hsa-miR-139-5p	ETS1	1
hsa-miR-139-5p	FAM76B	1
hsa-miR-139-5p	TCF12	1
hsa-miR-139-5p	LMO4	1
hsa-miR-139-5p	MNT	1
hsa-miR-139-5p	RUFY3	1
hsa-miR-139-5p	AZIN1	1
hsa-miR-139-5p	PTAR1	1
hsa-miR-139-5p	PMP22	1
hsa-miR-139-5p	PCDH11Y	1
hsa-miR-139-5p	TMED7	1
hsa-miR-139-5p	PDE4D	1
hsa-miR-139-5p	DCBLD2	1
hsa-miR-139-5p	FOS	1
hsa-miR-139-5p	HOXB2	1
hsa-miR-139-5p	SRPK1	1
hsa-miR-139-5p	IGFBP5	1
hsa-miR-139-5p	ITGA3	1
hsa-miR-139-5p	BCL2	1
hsa-miR-139-5p	ZFAND3	1
hsa-miR-139-5p	TAOK1	1
hsa-miR-139-5p	RREB1	1
hsa-miR-139-5p	PRKD3	1
hsa-miR-139-5p	ADCY1	1
hsa-miR-139-5p	TMCC1	1
hsa-miR-139-5p	BAZ2B	1
hsa-miR-139-5p	MAD2L1	1
hsa-miR-139-5p	KBTBD8	1
hsa-miR-139-5p	THBS1	1
hsa-miR-139-5p	MEIS2	1
hsa-miR-139-5p	CAND1	1
hsa-miR-139-5p	RSBN1L	1
hsa-miR-139-5p	CUL3	1
hsa-miR-139-5p	RAP2C	1
hsa-miR-139-5p	UHMK1	1
hsa-miR-139-5p	IGF1R	1
hsa-miR-139-5p	AEBP2	1
hsa-miR-139-5p	RUNX1	1
hsa-miR-139-5p	ELOVL5	1
hsa-miR-139-5p	YWHAQ	1
hsa-miR-139-5p	ROCK2	1
hsa-miR-139-5p	BTG3	1
hsa-miR-139-5p	TMF1	1
hsa-miR-139-5p	GDE1	1
hsa-miR-139-5p	GBP5	1
hsa-miR-139-5p	MCHR2	1
hsa-miR-139-5p	DMD	1
hsa-miR-139-5p	TSPAN5	1
hsa-miR-139-5p	FMR1	1
hsa-miR-139-5p	KIF3A	1
hsa-miR-139-5p	PRDM10	1
hsa-miR-139-5p	ZEB2	1
hsa-miR-139-5p	MORN4	1
hsa-miR-139-5p	TOP1	1
hsa-miR-139-5p	TNPO1	1
hsa-miR-139-5p	CACNA2D2	1
hsa-miR-139-5p	SSX2IP	1
hsa-miR-139-5p	PRRG1	1
hsa-miR-139-5p	UBR1	1
hsa-miR-139-5p	NUFIP2	1
hsa-miR-139-5p	DENR	1
hsa-miR-139-5p	ITGB8	1
hsa-miR-139-5p	TGIF1	1
hsa-miR-139-5p	CPXCR1	1
hsa-miR-139-5p	MGAT4A	1
hsa-miR-139-5p	CMYA5	1
hsa-miR-139-5p	YTHDF1	1
hsa-miR-139-5p	KCNQ5	1
hsa-miR-139-5p	CCT8	1
hsa-miR-139-5p	UBR3	1
hsa-miR-139-5p	GDF10	1
hsa-miR-139-5p	MLLT10	1
hsa-miR-139-5p	TBX1	1
hsa-miR-139-5p	WDR47	1
hsa-miR-139-5p	NPPA	1
hsa-miR-139-5p	PDE4A	1
hsa-miR-139-5p	LRRN3	1
hsa-miR-139-5p	BTBD3	1
hsa-miR-139-5p	KCTD12	1
hsa-miR-139-5p	SYT14	1
hsa-miR-139-5p	KBTBD2	1
hsa-miR-139-5p	CLPX	1
hsa-miR-139-5p	NPTX1	1
hsa-miR-139-5p	TPD52	1
hsa-miR-139-5p	MYCBP	1
hsa-miR-139-5p	YWHAG	1
hsa-miR-139-5p	FCHO2	1
hsa-miR-139-5p	ZRANB2	1
hsa-miR-139-5p	UBE2E3	1
hsa-miR-139-5p	LRFN5	1
hsa-miR-139-5p	NOTCH1	1
hsa-miR-139-5p	DPY30	1
hsa-miR-139-5p	CHD9	1
hsa-miR-139-5p	HIPK1	1
hsa-miR-139-5p	AP1S2	1
hsa-miR-139-5p	TEK	1
hsa-miR-139-5p	ABL2	1
hsa-miR-139-5p	ATP7A	1
hsa-miR-139-5p	AKIRIN2	1
hsa-miR-139-5p	KLHL28	1
hsa-miR-139-5p	ZNF367	1
hsa-miR-139-5p	HNRNPU	1
hsa-miR-139-5p	SCAPER	1
hsa-miR-139-5p	USP6NL	1
hsa-miR-139-5p	ACTC1	1
hsa-miR-139-5p	NANOGNB	1
hsa-miR-139-5p	TSPAN3	1
hsa-miR-139-5p	CXCR4	1
hsa-miR-139-5p	CSRNP2	1
hsa-miR-139-5p	CDK6	1
hsa-miR-139-5p	GTF2E2	1
hsa-miR-139-5p	KPNA4	1
hsa-miR-139-5p	ANK2	1
hsa-miR-139-5p	AJAP1	1
hsa-miR-139-5p	GNB1	1
hsa-miR-139-5p	ATXN1	1
hsa-miR-139-5p	PPP2CA	1
hsa-miR-139-5p	LRCH2	1
hsa-miR-139-5p	SCHIP1	1
hsa-miR-139-5p	FAM222B	1
hsa-miR-139-5p	HARS2	1
hsa-miR-139-5p	LRP12	1
hsa-miR-139-5p	UBE2D1	1
hsa-miR-139-5p	PRKAR2A	1
hsa-miR-139-5p	PROSER1	1
hsa-miR-139-5p	FGA	1
hsa-miR-139-5p	HOXD10	1
hsa-miR-139-5p	NR5A2	1
hsa-miR-139-5p	ASH1L	1
hsa-miR-139-5p	ZEB1	1
hsa-miR-139-5p	DDX3X	1
hsa-miR-139-5p	MRPL42	1
hsa-miR-139-5p	SLITRK4	1
hsa-miR-139-5p	SRSF4	1
hsa-miR-139-5p	GRM1	1
hsa-miR-139-5p	MYBL1	1
hsa-miR-139-5p	NRK	1
hsa-miR-139-5p	ADGRL4	1
hsa-miR-139-5p	EIF4G2	1
hsa-miR-139-5p	U2SURP	1
hsa-miR-139-5p	PCDH10	1
hsa-miR-139-5p	CBX1	1
hsa-miR-139-5p	FOXP1	1
hsa-miR-139-5p	DVL1	1
hsa-miR-139-5p	PRDM16	1
hsa-miR-139-5p	NDRG4	1
hsa-miR-139-5p	GABBR2	1
hsa-miR-139-5p	UBE2F	1
hsa-miR-139-5p	SMARCA4	1
hsa-miR-139-5p	TRIM24	1
hsa-miR-139-5p	SLC25A3	1
hsa-miR-139-5p	PCDH11X	1
hsa-miR-139-5p	APLP2	1
hsa-miR-139-5p	TMEM132D	1
hsa-miR-139-5p	TFEC	1
hsa-miR-139-5p	MAP9	1
hsa-miR-139-5p	CEP128	1
hsa-miR-139-5p	FOXP2	1
hsa-miR-139-5p	PRKAA1	1
hsa-miR-139-5p	MED4	1
hsa-miR-139-5p	PDE3A	1
hsa-miR-139-5p	JUN	1
hsa-miR-139-5p	TMPO	1
hsa-miR-139-5p	FBN2	1
hsa-miR-139-5p	KCNA5	1
hsa-miR-139-5p	ZBTB34	1
hsa-miR-139-5p	OSR2	1
hsa-miR-139-5p	ATRX	1
hsa-miR-139-5p	CDC42	1
hsa-miR-139-5p	MCL1	1
hsa-miR-139-5p	SPOCK1	1
hsa-miR-139-5p	LCOR	1
hsa-miR-139-5p	BMPR1A	1
hsa-miR-139-5p	ATP2B2	1
hsa-miR-139-5p	CBLL1	1
hsa-miR-139-5p	PRPF4B	1
hsa-miR-139-5p	SOCS2	1
hsa-miR-139-5p	PTPRU	1
hsa-miR-140-3p	KIF5A	1
hsa-miR-140-3p	CD274	1
hsa-miR-140-3p	PLEKHG3	1
hsa-miR-140-3p	AGPS	1
hsa-miR-140-3p	UBAP2L	1
hsa-miR-140-3p	ADCYAP1R1	1
hsa-miR-140-3p	ACER2	1
hsa-miR-140-3p	NMRK1	1
hsa-miR-140-3p	SNX25	1
hsa-miR-140-3p	NGRN	1
hsa-miR-140-3p	FBXO33	1
hsa-miR-140-3p	LAMP2	1
hsa-miR-140-3p	SGIP1	1
hsa-miR-140-3p	BCL2	1
hsa-miR-140-3p	NFYA	1
hsa-miR-140-3p	DPP8	1
hsa-miR-140-3p	ATP8A1	1
hsa-miR-140-3p	KCTD6	1
hsa-miR-140-3p	RHOA	1
hsa-miR-140-3p	ETNK1	1
hsa-miR-140-3p	MAP1LC3C	1
hsa-miR-140-3p	BACE1	1
hsa-miR-140-3p	GOPC	1
hsa-miR-140-3p	HMGXB4	1
hsa-miR-140-3p	DNER	1
hsa-miR-140-3p	SYNC	1
hsa-miR-140-3p	PAK2	1
hsa-miR-140-3p	MAP10	1
hsa-miR-140-3p	BCL9	1
hsa-miR-140-3p	PCDH8	1
hsa-miR-140-3p	NRIP1	1
hsa-miR-140-3p	CCDC198	1
hsa-miR-140-3p	DNM1	1
hsa-miR-140-3p	KCNE4	1
hsa-miR-140-3p	HBP1	1
hsa-miR-140-3p	OTUB1	1
hsa-miR-140-3p	TYRO3	1
hsa-miR-140-3p	NWD1	1
hsa-miR-140-3p	KHDRBS2	1
hsa-miR-140-3p	PLCL1	1
hsa-miR-140-3p	PKIB	1
hsa-miR-140-3p	AP3S2	1
hsa-miR-140-3p	ONECUT2	1
hsa-miR-140-3p	DAZAP2	1
hsa-miR-140-3p	IDS	1
hsa-miR-140-3p	ARHGAP17	1
hsa-miR-140-3p	SMARCA2	1
hsa-miR-140-3p	DDX4	1
hsa-miR-140-3p	CHST1	1
hsa-miR-140-3p	CCNJ	1
hsa-miR-140-3p	SUZ12	1
hsa-miR-140-3p	ZC3H6	1
hsa-miR-140-3p	NDST1	1
hsa-miR-140-3p	CDCA8	1
hsa-miR-140-3p	VANGL2	1
hsa-miR-140-3p	HOXB5	1
hsa-miR-140-3p	ATF2	1
hsa-miR-140-3p	SPIRE1	1
hsa-miR-140-3p	SLC1A4	1
hsa-miR-140-3p	SYN1	1
hsa-miR-140-3p	FAIM	1
hsa-miR-140-3p	USP34	1
hsa-miR-140-3p	DHX9	1
hsa-miR-140-3p	CNGA2	1
hsa-miR-140-3p	MIER1	1
hsa-miR-140-3p	FOXQ1	1
hsa-miR-140-3p	RFT1	1
hsa-miR-140-3p	ADAMTS6	1
hsa-miR-140-3p	GDI1	1
hsa-miR-140-3p	ATR	1
hsa-miR-140-3p	EPHA8	1
hsa-miR-140-3p	HS2ST1	1
hsa-miR-140-3p	PTCH1	1
hsa-miR-140-3p	PTEN	1
hsa-miR-140-3p	WIF1	1
hsa-miR-140-3p	CBL	1
hsa-miR-140-3p	CDK6	1
hsa-miR-140-3p	RPS6KA3	1
hsa-miR-140-3p	KLF4	1
hsa-miR-140-3p	VGLL2	1
hsa-miR-140-3p	SCHIP1	1
hsa-miR-140-3p	XRCC5	1
hsa-miR-140-3p	GFPT1	1
hsa-miR-140-3p	ACSM3	1
hsa-miR-140-3p	MKRN1	1
hsa-miR-140-3p	TACC1	1
hsa-miR-140-3p	UBE2C	1
hsa-miR-140-3p	ACVR2B	1
hsa-miR-140-3p	VKORC1L1	1
hsa-miR-140-3p	MTDH	1
hsa-miR-140-3p	ITGB1	1
hsa-miR-140-3p	POSTN	1
hsa-miR-140-3p	MYL12A	1
hsa-miR-140-3p	MMP24	1
hsa-miR-140-3p	TRPS1	1
hsa-miR-140-3p	ITIH5	1
hsa-miR-140-3p	PCGF5	1
hsa-miR-140-3p	RASGEF1B	1
hsa-miR-140-3p	PTGDR	1
hsa-miR-140-3p	SSR3	1
hsa-miR-140-3p	ATP6AP2	1
hsa-miR-140-3p	GIT1	1
hsa-miR-140-3p	SGCD	1
hsa-miR-140-3p	STAG2	1
hsa-miR-140-3p	NEFL	1
hsa-miR-140-3p	MAP1LC3A	1
hsa-miR-140-3p	HNMT	1
hsa-miR-140-5p	YOD1	1
hsa-miR-140-5p	PLEKHG3	1
hsa-miR-140-5p	PSRC1	1
hsa-miR-140-5p	ZHX1	1
hsa-miR-140-5p	SPRY4	1
hsa-miR-140-5p	NLK	1
hsa-miR-140-5p	CREB3L1	1
hsa-miR-140-5p	ASB7	1
hsa-miR-140-5p	BRAP	1
hsa-miR-140-5p	NR1D1	1
hsa-miR-140-5p	TEAD1	1
hsa-miR-140-5p	EFNA4	1
hsa-miR-140-5p	GPR161	1
hsa-miR-140-5p	EGR2	1
hsa-miR-140-5p	IGFBP5	1
hsa-miR-140-5p	LMNB1	1
hsa-miR-140-5p	STC2	1
hsa-miR-140-5p	PPP1CC	1
hsa-miR-140-5p	SRCAP	1
hsa-miR-140-5p	ADAMTS5	1
hsa-miR-140-5p	LRP4	1
hsa-miR-140-5p	KLF9	1
hsa-miR-140-5p	SNX2	1
hsa-miR-140-5p	ANKIB1	1
hsa-miR-140-5p	PPTC7	1
hsa-miR-140-5p	TSPAN12	1
hsa-miR-140-5p	ADAM9	1
hsa-miR-140-5p	BAZ2B	1
hsa-miR-140-5p	NUMBL	1
hsa-miR-140-5p	NPL	1
hsa-miR-140-5p	LAMC1	1
hsa-miR-140-5p	CUL3	1
hsa-miR-140-5p	SMURF1	1
hsa-miR-140-5p	IGF1R	1
hsa-miR-140-5p	JAG1	1
hsa-miR-140-5p	GALC	1
hsa-miR-140-5p	NCSTN	1
hsa-miR-140-5p	FGF9	1
hsa-miR-140-5p	FNDC5	1
hsa-miR-140-5p	NCKAP1	1
hsa-miR-140-5p	TGFBR1	1
hsa-miR-140-5p	TFPI	1
hsa-miR-140-5p	WNK4	1
hsa-miR-140-5p	SLC38A2	1
hsa-miR-140-5p	ATG14	1
hsa-miR-140-5p	RNF19A	1
hsa-miR-140-5p	SHROOM3	1
hsa-miR-140-5p	ANO6	1
hsa-miR-140-5p	CMTM6	1
hsa-miR-140-5p	TTYH3	1
hsa-miR-140-5p	TSC22D2	1
hsa-miR-140-5p	KATNBL1	1
hsa-miR-140-5p	CYTH2	1
hsa-miR-140-5p	CASP3	1
hsa-miR-140-5p	IGSF3	1
hsa-miR-140-5p	MYO6	1
hsa-miR-140-5p	MED13	1
hsa-miR-140-5p	ADAM10	1
hsa-miR-140-5p	TSSK2	1
hsa-miR-140-5p	SCRN1	1
hsa-miR-140-5p	LHFPL2	1
hsa-miR-140-5p	ADCY6	1
hsa-miR-140-5p	NDST1	1
hsa-miR-140-5p	KBTBD2	1
hsa-miR-140-5p	ARIH1	1
hsa-miR-140-5p	MMD	1
hsa-miR-140-5p	NFE2L2	1
hsa-miR-140-5p	DPYSL2	1
hsa-miR-140-5p	RALGPS1	1
hsa-miR-140-5p	GPC3	1
hsa-miR-140-5p	TMEM123	1
hsa-miR-140-5p	NAA20	1
hsa-miR-140-5p	CTCF	1
hsa-miR-140-5p	FBN1	1
hsa-miR-140-5p	NPR3	1
hsa-miR-140-5p	ABCA1	1
hsa-miR-140-5p	CELF2	1
hsa-miR-140-5p	FAM214A	1
hsa-miR-140-5p	GYS1	1
hsa-miR-140-5p	ADAMTS6	1
hsa-miR-140-5p	VEZF1	1
hsa-miR-140-5p	PPP1R12A	1
hsa-miR-140-5p	ELAVL2	1
hsa-miR-140-5p	MIPOL1	1
hsa-miR-140-5p	GALNT16	1
hsa-miR-140-5p	MARVELD2	1
hsa-miR-140-5p	CALU	1
hsa-miR-140-5p	WDFY3	1
hsa-miR-140-5p	GLI3	1
hsa-miR-140-5p	ANKRD12	1
hsa-miR-140-5p	RPS6KA3	1
hsa-miR-140-5p	OSTM1	1
hsa-miR-140-5p	OTX1	1
hsa-miR-140-5p	FBXO45	1
hsa-miR-140-5p	CAPN1	1
hsa-miR-140-5p	PAX9	1
hsa-miR-140-5p	VCPIP1	1
hsa-miR-140-5p	PRR14L	1
hsa-miR-140-5p	HAND2	1
hsa-miR-140-5p	VEGFA	1
hsa-miR-140-5p	KLK10	1
hsa-miR-140-5p	DCUN1D3	1
hsa-miR-140-5p	EIF4G2	1
hsa-miR-140-5p	RALA	1
hsa-miR-140-5p	RFX7	1
hsa-miR-140-5p	BMP2	1
hsa-miR-140-5p	ZNF800	1
hsa-miR-140-5p	LYRM2	1
hsa-miR-140-5p	ARHGAP19	1
hsa-miR-140-5p	WASF1	1
hsa-miR-140-5p	SEL1L	1
hsa-miR-140-5p	FAM102A	1
hsa-miR-140-5p	TANC2	1
hsa-miR-140-5p	SPRED1	1
hsa-miR-140-5p	FZD6	1
hsa-miR-140-5p	PDGFRA	1
hsa-miR-140-5p	FADS1	1
hsa-miR-140-5p	ABHD13	1
hsa-miR-140-5p	STRADB	1
hsa-miR-140-5p	YES1	1
hsa-miR-140-5p	PRDM1	1
hsa-miR-140-5p	SBDS	1
hsa-miR-140-5p	DOK4	1
hsa-miR-140-5p	TLR4	1
hsa-miR-140-5p	PITX2	1
hsa-miR-140-5p	SLC2A1	1
hsa-miR-140-5p	MARK1	1
hsa-miR-140-5p	BACH1	1
hsa-miR-140-5p	SPARCL1	1
hsa-miR-140-5p	SIAH1	1
hsa-miR-140-5p	WNK2	1
hsa-miR-140-5p	NFAT5	1
hsa-miR-140-5p	SPOCK1	1
hsa-miR-140-5p	RPUSD2	1
hsa-miR-140-5p	CORO2A	1
hsa-miR-140-5p	TMEM115	1
hsa-miR-140-5p	MGAT1	1
hsa-miR-140-5p	HDAC4	1
hsa-miR-140-5p	AIDA	1
hsa-miR-140-5p	DNM3	1
hsa-miR-140-5p	UBE2V1	1
hsa-miR-140-5p	HDAC7	1
hsa-miR-141-3p	HNRNPF	1
hsa-miR-141-3p	RAB8B	1
hsa-miR-141-3p	EPHA7	1
hsa-miR-141-3p	YAP1	1
hsa-miR-141-3p	PIGW	1
hsa-miR-141-3p	SFPQ	1
hsa-miR-141-3p	MAP2K4	1
hsa-miR-141-3p	QKI	1
hsa-miR-141-3p	CCDC71L	1
hsa-miR-141-3p	EPHA2	1
hsa-miR-141-3p	TRMT112	1
hsa-miR-141-3p	RAP2C	1
hsa-miR-141-3p	NRP1	1
hsa-miR-141-3p	IGF1R	1
hsa-miR-141-3p	TNKS2	1
hsa-miR-141-3p	PTPRD	1
hsa-miR-141-3p	IPO5	1
hsa-miR-141-3p	PPP1R15B	1
hsa-miR-141-3p	CLOCK	1
hsa-miR-141-3p	ZMPSTE24	1
hsa-miR-141-3p	GSN	1
hsa-miR-141-3p	ZEB2	1
hsa-miR-141-3p	KLF11	1
hsa-miR-141-3p	PPARA	1
hsa-miR-141-3p	BRD3	1
hsa-miR-141-3p	BICD2	1
hsa-miR-141-3p	PHLPP1	1
hsa-miR-141-3p	LHX1	1
hsa-miR-141-3p	E2F3	1
hsa-miR-141-3p	TIAM1	1
hsa-miR-141-3p	PAPPA	1
hsa-miR-141-3p	SLC35D1	1
hsa-miR-141-3p	TGFB2	1
hsa-miR-141-3p	ZFPM2	1
hsa-miR-141-3p	LPP	1
hsa-miR-141-3p	SCD5	1
hsa-miR-141-3p	YWHAG	1
hsa-miR-141-3p	KLF12	1
hsa-miR-141-3p	RARB	1
hsa-miR-141-3p	OGT	1
hsa-miR-141-3p	HOXB5	1
hsa-miR-141-3p	TET3	1
hsa-miR-141-3p	ATXN7L1	1
hsa-miR-141-3p	STAT5A	1
hsa-miR-141-3p	CDC25A	1
hsa-miR-141-3p	TRAM1	1
hsa-miR-141-3p	PPP1R12A	1
hsa-miR-141-3p	ELAVL2	1
hsa-miR-141-3p	IRF2BPL	1
hsa-miR-141-3p	PTEN	1
hsa-miR-141-3p	DPY19L1	1
hsa-miR-141-3p	GATA6	1
hsa-miR-141-3p	MACC1	1
hsa-miR-141-3p	ZEB1	1
hsa-miR-141-3p	PRELID2	1
hsa-miR-141-3p	TXNIP	1
hsa-miR-141-3p	USP53	1
hsa-miR-141-3p	TET1	1
hsa-miR-141-3p	GNA13	1
hsa-miR-141-3p	PHLPP2	1
hsa-miR-141-3p	KEAP1	1
hsa-miR-141-3p	UBAP1	1
hsa-miR-141-3p	PRKAA2	1
hsa-miR-141-3p	ERO1A	1
hsa-miR-141-3p	ZBTB34	1
hsa-miR-141-3p	STAT4	1
hsa-miR-141-5p	RUNX1	1
hsa-miR-141-5p	RSPH4A	1
hsa-miR-141-5p	INO80D	1
hsa-miR-141-5p	UBE2W	1
hsa-miR-141-5p	ATXN2	1
hsa-miR-141-5p	DOK6	1
hsa-miR-141-5p	SMIM17	1
hsa-miR-141-5p	TOR3A	1
hsa-miR-141-5p	FOXL2	1
hsa-miR-141-5p	GFPT1	1
hsa-miR-141-5p	ZFYVE9	1
hsa-miR-141-5p	NUP50	1
hsa-miR-141-5p	SNX5	1
hsa-miR-141-5p	VEGFA	1
hsa-miR-141-5p	HSP90AA1	1
hsa-miR-142-3p	FBXO3	1
hsa-miR-142-3p	ARL15	1
hsa-miR-142-3p	SLC37A3	1
hsa-miR-142-3p	HECTD1	1
hsa-miR-142-3p	MORF4L2	1
hsa-miR-142-3p	ZNF682	1
hsa-miR-142-3p	SPNS1	1
hsa-miR-142-3p	GOLGA1	1
hsa-miR-142-3p	ASB7	1
hsa-miR-142-3p	AFF1	1
hsa-miR-142-3p	SP8	1
hsa-miR-142-3p	TMTC3	1
hsa-miR-142-3p	C9orf72	1
hsa-miR-142-3p	STRN3	1
hsa-miR-142-3p	LRRC3B	1
hsa-miR-142-3p	CLDN12	1
hsa-miR-142-3p	SMG1	1
hsa-miR-142-3p	TMED7	1
hsa-miR-142-3p	CPEB2	1
hsa-miR-142-3p	EIF5AL1	1
hsa-miR-142-3p	TEAD1	1
hsa-miR-142-3p	ATF7IP	1
hsa-miR-142-3p	RAB1A	1
hsa-miR-142-3p	NBPF3	1
hsa-miR-142-3p	KDELR2	1
hsa-miR-142-3p	EGR2	1
hsa-miR-142-3p	KDM6A	1
hsa-miR-142-3p	VAMP3	1
hsa-miR-142-3p	TNRC18	1
hsa-miR-142-3p	RICTOR	1
hsa-miR-142-3p	CEP192	1
hsa-miR-142-3p	WHAMM	1
hsa-miR-142-3p	SGK1	1
hsa-miR-142-3p	FLVCR1	1
hsa-miR-142-3p	TAOK1	1
hsa-miR-142-3p	TWF1	1
hsa-miR-142-3p	SGMS1	1
hsa-miR-142-3p	RREB1	1
hsa-miR-142-3p	CDC25C	1
hsa-miR-142-3p	TBRG1	1
hsa-miR-142-3p	MARK3	1
hsa-miR-142-3p	FYCO1	1
hsa-miR-142-3p	KMT2A	1
hsa-miR-142-3p	PGM1	1
hsa-miR-142-3p	CNIH4	1
hsa-miR-142-3p	XPO1	1
hsa-miR-142-3p	INPP5A	1
hsa-miR-142-3p	TBC1D2B	1
hsa-miR-142-3p	GAB1	1
hsa-miR-142-3p	PICALM	1
hsa-miR-142-3p	ZNF676	1
hsa-miR-142-3p	STAU1	1
hsa-miR-142-3p	ANKRD11	1
hsa-miR-142-3p	STAM	1
hsa-miR-142-3p	NAGS	1
hsa-miR-142-3p	ZFP36L2	1
hsa-miR-142-3p	NR2C1	1
hsa-miR-142-3p	FAM98A	1
hsa-miR-142-3p	RTL8C	1
hsa-miR-142-3p	C5orf24	1
hsa-miR-142-3p	CCDC6	1
hsa-miR-142-3p	MAP3K11	1
hsa-miR-142-3p	SIK1	1
hsa-miR-142-3p	ROCK2	1
hsa-miR-142-3p	CLTA	1
hsa-miR-142-3p	RHEB	1
hsa-miR-142-3p	ARF4	1
hsa-miR-142-3p	CLOCK	1
hsa-miR-142-3p	CREB5	1
hsa-miR-142-3p	ATG16L1	1
hsa-miR-142-3p	RERE	1
hsa-miR-142-3p	NUDT8	1
hsa-miR-142-3p	MYH9	1
hsa-miR-142-3p	LRRC32	1
hsa-miR-142-3p	TGFBR1	1
hsa-miR-142-3p	DCUN1D4	1
hsa-miR-142-3p	HGS	1
hsa-miR-142-3p	KAT7	1
hsa-miR-142-3p	RAB2A	1
hsa-miR-142-3p	RTL8A	1
hsa-miR-142-3p	MOB4	1
hsa-miR-142-3p	SUCO	1
hsa-miR-142-3p	PDE8A	1
hsa-miR-142-3p	KAT2B	1
hsa-miR-142-3p	MTUS1	1
